vol_iss_date, pdf_link, cover_loc, iss_loc
"Vol. 5, No. 9, August 29, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2008-Aug%2021%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2008-Aug%2021%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2008-Aug%2021%201970.pdf
"Vol. 5, No. 10, September 5, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%209%201-24%20aug%2029%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%209%201-24%20aug%2029%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%209%201-24%20aug%2029%201970.pdf
"Vol. 5, No. 11, September 12, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2010%201-28%20sep%205%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2010%201-28%20sep%205%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2010%201-28%20sep%205%201970.pdf
"Vol. 5, No. 13, September 26, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2011%201-20%20sep%2012%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2011%201-20%20sep%2012%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2011%201-20%20sep%2012%201970.pdf
"Vol. 5, No. 14, October 3, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2013%201-24%20sep%2026%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2013%201-24%20sep%2026%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2013%201-24%20sep%2026%201970.pdf
"Vol. 5, No. 15, October 10, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2014%201-20%20oct%203%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2014%201-20%20oct%203%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2014%201-20%20oct%203%201970.pdf
"Vol. 5, No. 16, October 17, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2015%201-20%20oct%2010%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2015%201-20%20oct%2010%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2015%201-20%20oct%2010%201970.pdf
"Vol. 5, No. 17, October 24, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2016%201-24%20oct%2017%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2016%201-24%20oct%2017%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2016%201-24%20oct%2017%201970.pdf
"Vol. 5, No. 18, October 31, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2017%201-20%20oct%2024%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2017%201-20%20oct%2024%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2017%201-20%20oct%2024%201970.pdf
"Vol. 5, No. 19, November 7, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2018%201-24%20oct%2031%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2018%201-24%20oct%2031%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2018%201-24%20oct%2031%201970.pdf
"Vol. 5, No. 20, November 14, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2019%201-16%20nov%207%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2019%201-16%20nov%207%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2019%201-16%20nov%207%201970.pdf
"Vol. 5, No. 21, November 21, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2020%201-20%20nov%2014%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2020%201-20%20nov%2014%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2020%201-20%20nov%2014%201970.pdf
"Vol. 5, No. 22, November 28, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2021%201-20%20nov%2021%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2021%201-20%20nov%2021%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2021%201-20%20nov%2021%201970.pdf
"Vol. 5, No. 23, December 5, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2022%201-20%20nov%2028%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2022%201-20%20nov%2028%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2022%201-20%20nov%2028%201970.pdf
"Vol. 5, No. 24, December 14, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2023%201-16%20dec%205%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2023%201-16%20dec%205%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2023%201-16%20dec%205%201970.pdf
"Vol. 5, No. 25, December 19, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2024%201-20%20dec%2014%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2024%201-20%20dec%2014%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2024%201-20%20dec%2014%201970.pdf
"Vol. 5, No. 26, December 26, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2025%201-20%20dec%2019%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2025%201-20%20dec%2019%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2025%201-20%20dec%2019%201970.pdf
"Vol. 5, No. 27, January 2, 1971", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2026%201-20%20dec%2026%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2026%201-20%20dec%2026%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2026%201-20%20dec%2026%201970.pdf
"Vol. 5, No. 28, January 9, 1971", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2027%201-11%20jan%202%201971.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2027%201-11%20jan%202%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2027%201-11%20jan%202%201971.pdf
"Vol. 5, No. 29, January 16, 1971", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2028%201-18%20jan%209%201971.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2028%201-18%20jan%209%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2028%201-18%20jan%209%201971.pdf
"Vol. 5, No. 30, January 23, 1971", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2029%201-19%20jan%2016%201971.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2029%201-19%20jan%2016%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2029%201-19%20jan%2016%201971.pdf
"Vol. 6, No. 1, January 30, 1971", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%2030%201-20%20jan%2023%201971.pdf, ./periodicals/black-panther/bpp-covers/05%20no%2030%201-20%20jan%2023%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%2030%201-20%20jan%2023%201971.pdf
"Vol. 6, No. 2, February 6, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%201%201-19%20jan%2030%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%201%201-19%20jan%2030%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%201%201-19%20jan%2030%201971.pdf
"Vol. 6, No. 3, February 13, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%202%201-20%20feb%206%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%202%201-20%20feb%206%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%202%201-20%20feb%206%201971.pdf
"Vol. 6, No. 4, February 20, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%203%201-20%20feb%2013%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%203%201-20%20feb%2013%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%203%201-20%20feb%2013%201971.pdf
"Vol. 6, No. 5, February 27, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%204%201-20%20feb%2020%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%204%201-20%20feb%2020%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%204%201-20%20feb%2020%201971.pdf
"Vol. 6, No. 6, March 6, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%205%201-20%20feb%2027%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%205%201-20%20feb%2027%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%205%201-20%20feb%2027%201971.pdf
"Vol. 6, 7, March 13, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%206%201-20%20mar%206%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%206%201-20%20mar%206%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%206%201-20%20mar%206%201971.pdf
"Vol. 6, 8, March 20, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%207%201-15%20mar%2013%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%207%201-15%20mar%2013%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%207%201-15%20mar%2013%201971.pdf
"Vol. 6, 9, March 27, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%208%201-20%20mar%2020%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%208%201-20%20mar%2020%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%208%201-20%20mar%2020%201971.pdf
"Vol. 6, No. 11, April 10, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%209%201-24%20mar%2027%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%209%201-24%20mar%2027%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%209%201-24%20mar%2027%201971.pdf
"Vol. 6, No. 12, April 17, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2011%201-20%20apr%2010%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2011%201-20%20apr%2010%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2011%201-20%20apr%2010%201971.pdf
"Vol. 6, No. 13, May 1, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2012%201-24%20apr%2017%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2012%201-24%20apr%2017%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2012%201-24%20apr%2017%201971.pdf
"Vol. 6, No. 15, May 8, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2013-14%201-20%20may%201%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2013-14%201-20%20may%201%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2013-14%201-20%20may%201%201971.pdf
"Vol. 6, No. 16, May 15, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2015%201-20%20may%208%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2015%201-20%20may%208%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2015%201-20%20may%208%201971.pdf
"Vol. 6, No. 17, May 22, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2016%201-20%20may%2015%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2016%201-20%20may%2015%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2016%201-20%20may%2015%201971.pdf
"Vol. 6, No. 18, May 29, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2017%201-20%20may%2022%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2017%201-20%20may%2022%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2017%201-20%20may%2022%201971.pdf
"Vol. 6, No. 20, June 12, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2018%201-20%20may%2029%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2018%201-20%20may%2029%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2018%201-20%20may%2029%201971.pdf
"Vol. 6, No. 21, June 19, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2020%201-20%20jun%2012%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2020%201-20%20jun%2012%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2020%201-20%20jun%2012%201971.pdf
"Vol. 6, No. 22, June 26, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2021%201-20%20jun%2019%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2021%201-20%20jun%2019%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2021%201-20%20jun%2019%201971.pdf
"Vol. 6, No. 23, July , 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2022%201-20%20jun%2026%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2022%201-20%20jun%2026%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2022%201-20%20jun%2026%201971.pdf
"Vol. 6, No. 24, July 10, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2023%201-20%20jul%203%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2023%201-20%20jul%203%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2023%201-20%20jul%203%201971.pdf
"Vol. 6, No. 25, July 19, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2024%201-20%20jul%2010%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2024%201-20%20jul%2010%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2024%201-20%20jul%2010%201971.pdf
"Vol. 6, No. 26, July 24, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2025%201-20%20jul%2019%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2025%201-20%20jul%2019%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2025%201-20%20jul%2019%201971.pdf
"Vol. 6, No. 27, August 2, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2026%201-20%20jul%2024%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2026%201-20%20jul%2024%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2026%201-20%20jul%2024%201971.pdf
"Vol. 6, No. 28, August 9, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2027%201-20%20aug%202%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2027%201-20%20aug%202%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2027%201-20%20aug%202%201971.pdf
"Vol. 6, No. 29, August 14, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2028%201-20%20aug%209%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2028%201-20%20aug%209%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2028%201-20%20aug%209%201971.pdf
"Vol. 6, No. 30, August 21, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2029%201-20%20aug%2014%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2029%201-20%20aug%2014%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2029%201-20%20aug%2014%201971.pdf
"Vol. 7, No. 1, August 28, 1971", https://www.marxists.org/history/usa/pubs/black-panther/06%20no%2030%201-20%20aug%2021%201971.pdf, ./periodicals/black-panther/bpp-covers/06%20no%2030%201-20%20aug%2021%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/06%20no%2030%201-20%20aug%2021%201971.pdf
"Vol. 7, No. 2, September 4, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%201%201-10%20aug%2028%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%201%201-10%20aug%2028%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%201%201-10%20aug%2028%201971.pdf
"Vol. 7, No. 3, September 11, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%202%201-20%20sep%204%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%202%201-20%20sep%204%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%202%201-20%20sep%204%201971.pdf
"Vol. 7, No. 4, September 18, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%203%201-20%20sep%2011%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%203%201-20%20sep%2011%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%203%201-20%20sep%2011%201971.pdf
"Vol. 7, No. 5, September 25, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%204%201-20%20sep%2018%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%204%201-20%20sep%2018%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%204%201-20%20sep%2018%201971.pdf
"Vol. 7, No. 5, October 4, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%205%201-20%20sep%2025%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%205%201-20%20sep%2025%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%205%201-20%20sep%2025%201971.pdf
"Vol. 7, No. 6, October 9, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%205%201-20%20oct%204%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%205%201-20%20oct%204%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%205%201-20%20oct%204%201971.pdf
"Vol. 7, No. 8, October 16, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%206%201-16%20oct%209%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%206%201-16%20oct%209%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%206%201-16%20oct%209%201971.pdf
"Vol. 7, No. 9, October 23, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%208%201-24%20oct%2016%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%208%201-24%20oct%2016%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%208%201-24%20oct%2016%201971.pdf
"Vol. 7, No. 10, October 30, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%209%201-24%20oct%2023%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%209%201-24%20oct%2023%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%209%201-24%20oct%2023%201971.pdf
"Vol. 7, No. 11, November 6, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2010%201-24%20oct%2030%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2010%201-24%20oct%2030%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2010%201-24%20oct%2030%201971.pdf
"Vol. 7, No. 12, November 13, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2011%201-20%20nov%206%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2011%201-20%20nov%206%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2011%201-20%20nov%206%201971.pdf
"Vol. 7, No. 13, November 20, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2012%201-20%20nov%2013%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2012%201-20%20nov%2013%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2012%201-20%20nov%2013%201971.pdf
"Vol. 7, No. 14, November 29, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2013%201-20%20nov%2020%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2013%201-20%20nov%2020%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2013%201-20%20nov%2020%201971.pdf
"Vol. 7, No. 15, December 4, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2014%201-24%20nov%2029%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2014%201-24%20nov%2029%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2014%201-24%20nov%2029%201971.pdf
"Vol. 7, No. 16, December 11, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2015%201-20%20dec%204%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2015%201-20%20dec%204%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2015%201-20%20dec%204%201971.pdf
"Vol. 7, No. 17, December 18, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2016%201-20%20dec%2011%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2016%201-20%20dec%2011%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2016%201-20%20dec%2011%201971.pdf
"Vol. 7, No. 18, December 25, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2017%201-20%20dec%2018%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2017%201-20%20dec%2018%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2017%201-20%20dec%2018%201971.pdf
"Vol. 7, No. 19, January 1, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2018%201-20%20dec%2025%201971.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2018%201-20%20dec%2025%201971_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2018%201-20%20dec%2025%201971.pdf
"Vol. 7, No. 20, January 8, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2019%201-20%20jan%201%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2019%201-20%20jan%201%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2019%201-20%20jan%201%201972.pdf
"Vol. 7, No. 22, January 22, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2020%201-12%20jan%208%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2020%201-12%20jan%208%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2020%201-12%20jan%208%201972.pdf
"Vol. 7, No. 23, January 29, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2022%201-8%20jan%2022%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2022%201-8%20jan%2022%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2022%201-8%20jan%2022%201972.pdf
"Vol. 7, No. 24, February 5, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2023%201-16%20jan%2029%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2023%201-16%20jan%2029%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2023%201-16%20jan%2029%201972.pdf
"Vol. 7, No. 25, February 12, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2024%201-20%20feb%205%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2024%201-20%20feb%205%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2024%201-20%20feb%205%201972.pdf
"Vol. 7, No. 26, February 19, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2025%201-20%20feb%2012%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2025%201-20%20feb%2012%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2025%201-20%20feb%2012%201972.pdf
"Vol. 7, No. 27, February 26, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2026%201-10%20feb%2019%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2026%201-10%20feb%2019%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2026%201-10%20feb%2019%201972.pdf
"Vol. 7, No. 28, March 4, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2027%201-20%20feb%2026%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2027%201-20%20feb%2026%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2027%201-20%20feb%2026%201972.pdf
"Vol. 7, No. 29, March 11, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2028%201-8%20mar%204%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2028%201-8%20mar%204%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2028%201-8%20mar%204%201972.pdf
"Vol. 7, No. 30, March 18, 1971", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2029%201-12%20mar%2011%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2029%201-12%20mar%2011%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2029%201-12%20mar%2011%201972.pdf
"Vol. 8, No. 1, March 25, 1972", https://www.marxists.org/history/usa/pubs/black-panther/07%20no%2030%201-20%20mar%2018%201972.pdf, ./periodicals/black-panther/bpp-covers/07%20no%2030%201-20%20mar%2018%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/07%20no%2030%201-20%20mar%2018%201972.pdf
"Vol. 8, No. 2, April 1, 1972", https://www.marxists.org/history/usa/pubs/black-panther/08%20no%201%201-12%20mar%2025%201972.pdf, ./periodicals/black-panther/bpp-covers/08%20no%201%201-12%20mar%2025%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/08%20no%201%201-12%20mar%2025%201972.pdf
"Vol. 8, No. 3, April 8, 1972", https://www.marxists.org/history/usa/pubs/black-panther/08%20no%202%201-28%20apr%201%201972.pdf, ./periodicals/black-panther/bpp-covers/08%20no%202%201-28%20apr%201%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/08%20no%202%201-28%20apr%201%201972.pdf
"Vol. 8, No. 4, April 15, 1972", https://www.marxists.org/history/usa/pubs/black-panther/08%20no%203%201-12%20apr%208%201972.pdf, ./periodicals/black-panther/bpp-covers/08%20no%203%201-12%20apr%208%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/08%20no%203%201-12%20apr%208%201972.pdf
"Vol. 8, No. 5, April 22, 1972", https://www.marxists.org/history/usa/pubs/black-panther/08%20no%204%201-20%20apr%2015%201972.pdf, ./periodicals/black-panther/bpp-covers/08%20no%204%201-20%20apr%2015%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/08%20no%204%201-20%20apr%2015%201972.pdf
"Vol. 8, No. 6, April 29, 1972", https://www.marxists.org/history/usa/pubs/black-panther/08%20no%205%201-20%20apr%2022%201972.pdf, ./periodicals/black-panther/bpp-covers/08%20no%205%201-20%20apr%2022%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/08%20no%205%201-20%20apr%2022%201972.pdf
"Vol. 8, No. 7, May 6, 1972", https://www.marxists.org/history/usa/pubs/black-panther/08%20no%206%201-20%20apr%2029%201972.pdf, ./periodicals/black-panther/bpp-covers/08%20no%206%201-20%20apr%2029%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/08%20no%206%201-20%20apr%2029%201972.pdf
"Vol. 8, No. 8, May 13, 1972", https://www.marxists.org/history/usa/pubs/black-panther/08%20no%207%201-20%20may%206%201972.pdf, ./periodicals/black-panther/bpp-covers/08%20no%207%201-20%20may%206%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/08%20no%207%201-20%20may%206%201972.pdf
"Vol. 8, No. 9, May 20, 1972", https://www.marxists.org/history/usa/pubs/black-panther/08%20no%208%201-16%20may%2013%201972.pdf, ./periodicals/black-panther/bpp-covers/08%20no%208%201-16%20may%2013%201972_cover.pdf, ./periodicals/black-panther/bpp-issues/08%20no%208%201-16%20may%2013%201972.pdf
